,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
1498576,0.0139490353134,0.00580847094056,0.000534930151581,0.00779904690035,1.4855044476e-07,1.4855044476e-07,0.0697742924542,0.00748709096635,0.0492446209884,0.0045457921601,0.576286743953,0.143083936943,0.00316427302383,0.00632839749722,0.00854179912415,0.00479832791619,0.00320883815726,0.0752855139548,0.0175736661656,0.00258492628927
IA670,0.0495139327196,0.168310227001,3.62736776431e-07,3.62736776431e-07,3.6273677643e-07,3.6273677643e-07,0.00765410871947,3.6273677643e-07,0.0104834555756,3.6273677643e-07,0.638562183966,0.0279310945219,0.00126994145428,0.0244125477906,0.0228165059743,0.0245576425011,3.62736776431e-07,0.0154166757351,0.00199541500715,0.00707372987718
8644875,0.000740077649394,0.0127095750176,1.45084816584e-07,0.142052689002,0.0117665237098,0.548029022767,1.45084816584e-07,0.133913430792,1.45084816587e-07,8.71959747669e-05,1.45084816584e-07,1.45084816584e-07,1.45084816584e-07,0.145563741563,0.00513614759188,1.45084816584e-07,1.45084816584e-07,1.45084816584e-07,1.45084816584e-07,1.45084816587e-07
8641916,0.0252378454655,0.28012050315,0.00183984060782,9.78586568703e-08,9.78586568704e-08,0.0150311875539,9.78586568703e-08,0.0283106072913,0.000606821531253,9.78586568704e-08,9.78586568704e-08,9.78586568703e-08,0.0267937981098,0.115649458548,0.118927723553,8.81706498402e-05,0.334833278206,9.78586568725e-08,9.78586568704e-08,0.0525599824637
8927342,0.00306873204483,0.171695574768,3.37186248196e-07,3.37186248196e-07,3.37186248196e-07,3.37186248196e-07,3.37186248196e-07,0.00532787990775,0.0724953805484,0.00209089192506,3.37186248196e-07,0.00293385754555,0.0320667493897,0.183058751332,0.516333639049,0.0042151652887,3.37186248196e-07,3.37186248196e-07,3.37186248196e-07,0.00671034352535
8642778,5.66983421404e-07,0.376137368743,0.020808858549,0.0327722087406,5.66983421405e-07,0.0705333046062,5.66983421405e-07,5.66983421404e-07,5.66983421404e-07,5.66983421404e-07,5.66983421405e-07,5.66983421405e-07,0.0329990021092,0.102000884494,0.0183708298369,5.66983421404e-07,0.314789762547,5.66983421405e-07,5.66983421405e-07,0.0315815435557
1495837,0.0266556472188,0.581698285533,4.96371524158e-07,0.0161325709067,4.96371524158e-07,4.96371524158e-07,4.96371524158e-07,4.96371524158e-07,4.96371524158e-07,0.0176216854791,4.96371524158e-07,0.00814098936772,0.0602103622519,0.0727189246607,0.0339026714715,0.0055598574421,4.96371524158e-07,0.0820010721625,4.96371524158e-07,0.0953534661624
6303342,2.55825138401e-07,2.55825138407e-07,0.0435672768949,0.00199569190467,2.58383389785e-05,0.42206056916,2.55825138401e-07,0.232059238869,2.55825138401e-07,2.55825138401e-07,2.55825138401e-07,2.55825138401e-07,0.0397554823327,0.12174743919,0.13873422838,5.14208528187e-05,2.55825138401e-07,2.55825138401e-07,2.55825138401e-07,2.55825138407e-07
2025009,0.308554141852,0.325397936224,1.26549920147e-07,1.26549920147e-07,1.26549920147e-07,0.0258163102599,3.80915259642e-05,0.00339166440986,0.065477055234,0.00107580087117,1.26549920147e-07,0.0655782951701,0.000822701030876,0.0483421960461,0.0156923166481,0.0802960508832,0.0410529206456,0.0120097139719,0.00432813381895,0.00212616520839
11531147,0.0138024918547,7.5419331483e-07,7.5419331483e-07,7.5419331483e-07,7.5419331483e-07,0.0108611379269,7.5419331483e-07,7.5419331483e-07,0.412921594063,0.000302431519247,0.00663765536382,0.0767022143116,0.00384714009895,0.0895235006637,0.220074363461,0.00565720405454,7.5419331483e-07,7.5419331483e-07,0.153479093761,0.00618513937492
8593457,0.00299143376529,0.0158504977951,0.00259652831693,0.000252089642537,0.000115693728187,7.14114734831e-09,0.00141109785714,7.14114734831e-09,0.0151549500434,0.00324708684035,0.0243377514184,0.918303710426,0.000367062114842,0.00517019782121,0.00320423995626,0.000635569255133,0.000284938920339,0.00417686422508,0.00168317557111,0.000217098020531
7690082,0.406245980148,0.0167760476196,2.04833245255e-07,2.04833245255e-07,0.569764359835,2.04833245255e-07,2.04833245255e-07,0.00188467068959,2.04833245255e-07,2.04833245255e-07,0.00145452087456,0.000123104780398,0.000553254595434,0.00174128741791,2.04833245255e-07,0.00145452087456,2.04833245255e-07,2.04833245255e-07,2.04833245255e-07,2.04833245255e-07
1236082,0.151020421837,0.437783748291,6.7000777209e-07,6.7000777209e-07,6.7000777209e-07,6.7000777209e-07,0.178423739715,6.7000777209e-07,6.7000777209e-07,0.00234569721009,0.0614403827084,0.014807841771,0.0139368316672,0.0339030632755,0.0118598075738,0.0359130865918,0.000737678557071,0.0459632031732,0.00442272130357,0.00743775627797
8593638,2.82364634394e-07,0.00446164358806,2.82364634394e-07,2.82364634394e-07,2.82364634394e-07,2.82364634394e-07,2.82364634394e-07,2.82364634394e-07,0.00112974090221,0.000395592852786,0.087928629515,0.874596500937,2.82364634394e-07,2.82364634394e-07,2.82364634394e-07,0.00200507126883,2.82364634394e-07,0.0282085093406,2.823646344e-07,0.00127092321941
7687104,0.0120919207334,0.0620032634965,0.00488394922078,8.12623620386e-08,8.12623620368e-08,0.0298802517833,8.12623620368e-08,0.548699802207,0.00796379274197,0.0071349166492,8.12623620368e-08,8.12623620368e-08,0.0739488307159,0.106892592286,0.140063888469,0.00322619703522,8.12623620368e-08,8.12623620368e-08,8.12623620368e-08,0.00320994456282
1492495,0.00459168538374,0.0244388410956,0.00254340240991,7.06304473733e-07,7.06304473733e-07,7.06304473733e-07,0.00346159822576,0.0646981960984,0.0630030653614,7.06304473732e-07,0.352234747355,0.412765040754,0.0124316650422,7.06304473732e-07,0.00296718509415,0.0448510403865,7.06304473733e-07,7.06304473732e-07,0.0089001426735,0.0031084459889
1265470,0.0334765456118,0.429547064899,0.0073260436182,0.00168161838882,0.00462392515732,0.0308044506893,0.0121898568478,3.00235384541e-07,0.00963785607917,3.00235384541e-07,9.0370850747e-05,3.00235384541e-07,3.00235384541e-07,0.010748727002,3.00235384541e-07,0.00126128885046,3.00235384541e-07,0.00141140654273,0.0683038502186,0.388895193832
6049661,0.00312557451189,0.224519478251,2.29804757878e-07,2.29804757877e-07,2.29804757877e-07,0.113500799721,2.29804757878e-07,2.29804757877e-07,2.29804757877e-07,2.29804757877e-07,2.29804757878e-07,0.000666663602603,0.0021833750046,0.0992758852079,0.0512466908115,2.29804757883e-07,0.262736009486,2.29804757883e-07,2.29804757878e-07,0.242742995551
311648,1.93936761105e-07,1.93936761105e-07,0.72813576349,1.93936761105e-07,1.93936761101e-07,0.0394857184969,1.93936761101e-07,0.137404389177,0.00618677661588,0.000601397896174,1.93936761101e-07,1.93936761101e-07,0.00473225090762,0.0467389533621,0.0367124228132,1.93936761101e-07,1.93936761101e-07,1.93936761101e-07,1.93936761101e-07,1.93936761105e-07
6852504,0.0528192150028,0.0175574640674,0.00162929862403,0.00720064249351,6.38915581361e-08,6.38915581362e-08,0.0156279390117,0.00237044069841,0.00182097329844,6.38915581362e-08,0.00105427460081,0.00187208654495,0.00409551276809,0.00054953129153,6.38915581376e-08,0.886891560692,6.38915581362e-08,0.00235766238678,0.000862599926397,0.00329047913557
1493380,0.0126236650665,0.00330031991517,0.00106415976282,0.00227240758707,1.80335496157e-07,1.80335496157e-07,0.337281658798,0.00863825060142,0.096082932688,1.80335496157e-07,0.0407199353678,0.370914228831,1.80335496157e-07,1.80335496157e-07,1.80335496157e-07,0.0142647180815,0.00369705800672,1.80335496161e-07,0.094766483566,0.0143729193792
6130449,6.53021989862e-08,6.53021989877e-08,0.00809753797649,0.00574665881299,6.53021989862e-08,0.228342264497,6.53021989862e-08,0.155047076355,0.107232806258,0.0319916125856,6.53021989862e-08,6.53021989862e-08,0.00440143351387,0.189898859954,0.269241031723,6.53021989862e-08,6.53021989862e-08,6.53021989862e-08,6.53021989862e-08,6.53021989862e-08
9775572,0.0122757313817,0.361817392603,4.66740100442e-07,0.00849513656815,4.66740100442e-07,0.00112064298116,4.66740100442e-07,0.0248310400836,0.0610033978679,4.71407501447e-05,4.66740100442e-07,4.66740100442e-07,0.102169874727,0.20027864384,0.187583313108,0.0144227358438,0.0107354890503,4.66740100442e-07,4.66740100442e-07,0.0152161940145
566752,3.23496871785e-07,0.0615294285104,0.0199924301732,0.352547214368,3.23496871785e-07,0.263229728069,3.23496871785e-07,0.0651849431616,3.23496871785e-07,0.00129431098401,3.23496871785e-07,3.23496871785e-07,0.0328029062959,0.148064841713,0.0553506382593,3.23496871785e-07,3.23496871785e-07,3.23496871785e-07,3.23496871785e-07,3.23496871785e-07
11547165,1.078958158e-06,1.078958158e-06,1.078958158e-06,1.078958158e-06,0.00938801493278,0.0197460132496,1.078958158e-06,1.078958158e-06,0.309446278673,1.078958158e-06,1.078958158e-06,0.00820116095898,0.0347435316458,0.173389654949,0.445071319134,1.078958158e-06,1.078958158e-06,1.078958158e-06,1.078958158e-06,1.078958158e-06
8224378,0.00131341248693,0.00524992023587,0.912948537854,0.00213813424796,1.23092800154e-08,0.0591965708315,1.23092800154e-08,0.0033666003935,1.24323728156e-06,1.23092800154e-08,1.23092800154e-08,1.23092800154e-08,0.000376676277753,0.0111756076353,0.00291731167294,1.23092800154e-08,0.000180958725507,1.23092800154e-08,1.23092800154e-08,0.0011349279267
7699764,0.0130592975704,0.209243015224,0.000558868002337,4.29568026392e-07,4.29568026392e-07,0.258471511048,4.29568026392e-07,0.0983715076119,0.0173120210317,4.29568026392e-07,4.29568026393e-07,4.29568026392e-07,0.00726012921406,0.166200298979,0.117401371181,0.00446793704251,4.29568026393e-07,4.29568026392e-07,4.29568026392e-07,0.107650176982
1383874,0.00864868199585,1.16400613664e-07,0.0890465858536,0.0151438362383,0.00806667892753,0.0440461086111,0.0066582315022,0.0774763648554,0.0545105237795,0.0127809037809,1.16400613667e-07,1.16400613664e-07,0.0742637079183,0.2264225901,0.379105275043,1.16400613664e-07,0.00288685161948,0.000942961371292,1.16400613664e-07,1.16400613664e-07
1978590,3.06643116475e-07,3.06643116475e-07,0.00168684378373,0.280548093906,3.06643116475e-07,0.00435463889707,3.06643116475e-07,3.06643116482e-07,0.00904627857914,0.00199348690021,3.06643116475e-07,0.0026987660681,0.122534895987,0.203488678736,0.37088515602,3.06643116475e-07,3.06643116475e-07,0.000521599941125,3.06643116475e-07,0.00223880139339
9260455,0.0745161041874,0.286895942544,0.0211563918533,0.150283526121,2.40684313641e-07,0.00380305283983,2.40684313641e-07,0.00377898440847,0.016174226561,0.00618582754488,2.40684313641e-07,0.00474172166303,0.0645999104654,0.151270331807,0.17001963984,0.00688381205443,0.0153077630319,2.4068431364e-07,2.4068431364e-07,0.0243815616561
1785565,0.00281058224572,0.0901572435969,0.000523165001209,0.0912029200515,3.26773892073e-07,0.146689126926,3.26773892073e-07,3.2677389208e-07,0.00888857663828,3.26773892073e-07,3.26773892073e-07,3.26773892073e-07,0.00535941860389,0.262236375163,0.39137741731,3.26773892073e-07,3.26773892073e-07,3.26773892073e-07,3.26773892073e-07,0.00075190672566
11617155,0.528025387277,0.308366899085,1.75278078672e-07,0.00157767798612,1.75278078672e-07,1.75278078672e-07,1.75278078672e-07,0.0075196048531,0.0116736953176,0.00171790044906,1.75278078672e-07,0.0528289881898,0.0107622493085,0.00832588401499,1.75278078672e-07,0.00329540315711,0.00848363428579,0.000753871016367,0.0501297057782,0.00653804761254
5751422,0.0177218956193,0.623230622347,3.26966211311e-07,3.26966211311e-07,3.26966211312e-07,3.26966211312e-07,3.26966211312e-07,3.26966211311e-07,3.26966211312e-07,3.26966211312e-07,3.26966211312e-07,3.26966211311e-07,0.0056568424219,0.0291984096363,0.0100708862746,0.28828643548,3.26966211312e-07,0.0209261644902,3.26966211311e-07,0.00490482013589
1501026,0.000695788940801,0.00641513152556,0.00444427698622,1.93221033269e-07,3.8837427687e-05,1.93221033269e-07,1.93221033269e-07,1.93221033273e-07,0.0334274319765,0.00135274045391,0.111179575764,0.819180085867,1.93221033269e-07,0.00411580122966,0.00662767466215,0.00388393598974,1.93221033269e-07,0.000927654180724,0.00770971244846,1.93221033269e-07
7681237,0.00641550291276,0.0653235100799,0.0036918235596,0.0133710146493,2.25097467203e-07,2.25097467203e-07,2.25097467203e-07,2.25097467208e-07,0.0330670430296,2.25097467203e-07,2.25097467203e-07,2.25097467203e-07,0.069983027651,0.21913260942,0.586289088175,0.0023637485031,2.25097467203e-07,0.000360381044992,2.25097467203e-07,2.25097467203e-07
6687034,0.317105015273,0.287769636537,3.3641489376e-07,3.3641489376e-07,0.0541294928209,3.3641489376e-07,3.3641489376e-07,0.0143316108891,3.3641489376e-07,0.00629129492821,3.3641489376e-07,0.00201882577745,0.132413238599,0.0392263130273,0.000168543861774,0.0485786470739,3.3641489376e-07,0.025063246,3.3641489376e-07,0.0729014438927
6173735,0.14947017429,0.0775311622071,0.00770599787251,6.81886370455e-07,6.81886370455e-07,6.81886370455e-07,6.81886370455e-07,0.0613022665903,0.0945783214685,0.00122807735319,6.8870523416e-05,6.81886370455e-07,0.0094789024357,0.089259607779,0.234501404686,0.0127519570139,6.81886370455e-07,6.81886370455e-07,0.262117802689,6.81886370455e-07
1494535,0.0637993200886,0.0238110054405,0.00118064073346,1.00045820988e-07,1.00045820988e-07,1.00045820986e-07,0.669176582875,1.00045820986e-07,0.031374469507,0.00328160297416,0.0360966322576,0.00787370615742,1.00045820986e-07,1.00045820986e-07,1.00045820988e-07,0.00366177709391,0.0680312583163,0.0153071106567,0.0533145180493,0.0230906755294
11530311,0.0239235511614,0.109212830244,0.0144152930254,0.0067394615109,2.03602957944e-07,2.03602957944e-07,0.00474415252305,2.03602957944e-07,0.290623065772,0.0328413607193,0.0134176385315,0.251144452227,2.03602957944e-07,0.0483559061146,0.069408451966,2.03602957948e-07,0.0683497165847,0.0406597143043,0.00158830667492,0.0245750806268
1496677,2.12996174593e-07,0.0108843175177,2.12996174589e-07,2.12996174589e-07,2.12996174589e-07,2.12996174589e-07,0.0126947850017,2.12996174589e-07,0.0018532797151,2.12996174589e-07,0.753857573718,0.191824567831,2.12996174589e-07,0.00270526441345,2.12996174589e-07,0.0103305274637,2.12996174589e-07,0.0129716800286,0.00287566135312,2.12996174589e-07
IA674,4.40990994963e-07,0.00220539596581,4.40990994963e-07,0.00141161217488,4.40990994964e-07,0.00467494553761,0.00590972032351,0.000265035587973,0.0620919730819,0.00546872932855,0.685829636359,0.0489945405315,0.00251408966229,4.40990994964e-07,4.40990994964e-07,4.40990994974e-07,4.40990994963e-07,4.40990994974e-07,0.180630352528,4.40990994963e-07
6624894,0.402275067671,0.146008149935,0.0153002530305,0.00242806284571,7.35553724844e-07,7.35553724843e-07,0.0817943097564,0.0323650994469,0.00478183476521,0.0110340414264,7.35553724843e-07,7.35553724844e-07,0.112319789337,0.034203983759,0.092974726374,0.0566383723667,0.00220739672826,0.00566449923502,7.35553724843e-07,7.35553724843e-07
271103,0.00169130757621,0.0112749274786,0.768437274,8.053462103e-08,8.05346210282e-08,0.175146774347,8.05346210282e-08,0.0027865784222,8.05346210282e-08,8.05346210282e-08,8.05346210282e-08,8.05346210282e-08,8.053462103e-08,0.0291133460363,0.0113715690238,8.05346210282e-08,0.000177256700883,8.05346210282e-08,8.05346210282e-08,8.05346210446e-08
1465401,0.0335808861878,0.428459176397,0.00992544144413,0.00678557363788,2.66090492055e-07,0.00455041350462,0.0269020148372,2.66090492054e-07,0.00231525337137,2.66090492055e-07,0.00186289953487,0.00934004236161,2.66090492054e-07,0.0206754973231,0.00279421625706,2.6609049206e-07,2.66090492055e-07,0.00353926963482,0.0200900982406,0.429177620725
8641706,0.0049269473857,0.468482721825,0.0106726586227,2.05203972749e-06,2.05203972749e-06,0.00513215135845,2.05203972749e-06,0.0131351062957,2.05203972749e-06,2.05203972749e-06,2.05203972749e-06,2.05203972749e-06,0.0293462201428,0.0396064187803,2.05203972749e-06,2.05203972749e-06,2.05203972749e-06,2.05203972749e-06,2.05203972749e-06,0.428673151112
IA675,1.2368277841e-06,0.00791693464602,0.0293140553109,1.2368277841e-06,1.2368277841e-06,0.000372285163014,0.000619650719834,1.2368277841e-06,0.0124931974472,0.023006233612,0.265300796517,0.637462276753,0.00235120961757,0.00247489239598,1.2368277841e-06,1.2368277841e-06,1.2368277841e-06,1.2368277841e-06,0.0186773363677,1.2368277841e-06
1261011,0.0151800286901,0.413877048259,0.002095706366,1.70368780262e-07,1.70368780262e-07,0.0321487592042,0.000187576027068,0.000477202953513,0.00451494304572,0.010528960989,0.0167985321026,0.00536678694703,1.70368780262e-07,0.0774157441197,0.0443301269929,1.70368780265e-07,1.70368780262e-07,0.0364079787107,0.0106993297692,0.32997042398
9714342,0.40683461198,0.0874188551195,3.6884036589e-06,3.68840365889e-06,3.6884036589e-06,0.0678703157274,0.0711898790204,3.68840365889e-06,0.0560674240189,0.0350435231632,3.6884036589e-06,0.0265601947477,3.6884036589e-06,0.0852058129242,0.104016671585,0.0232406314547,0.0151261434051,0.0213964296253,3.68840365889e-06,3.68840365889e-06
1248053,0.000295226241808,0.269213595154,2.94931310498e-07,2.94931310498e-07,2.94931310498e-07,0.000206746848659,0.0419985135462,2.94931310498e-07,0.0159265856982,0.0102639045366,0.030643658092,2.94931310498e-07,0.000265733110759,0.028254714477,0.0109717396818,0.00563348296182,0.430069131899,2.94931310504e-07,0.14324843244,0.0130067657243
8599647,0.00742122838062,0.100106313146,7.1351104515e-07,7.1351104515e-07,7.13511045151e-07,0.0316092528112,7.1351104515e-07,7.1351104515e-07,0.226683172556,0.0492329756265,0.0174817341172,0.0035682687368,7.1351104515e-07,0.111451138764,0.153405588219,0.0544416062561,0.00292610879616,0.241666904504,7.13511045151e-07,7.13511045151e-07
11544404,7.77653353241e-07,7.77653353241e-07,0.00474446310812,7.77653353241e-07,7.77653353241e-07,7.77653353241e-07,7.77653353241e-07,7.77653353241e-07,0.0806434303845,0.0094881485629,7.77653353241e-07,0.531682375264,0.0104213325868,0.10366196964,0.253982362822,7.77653353241e-07,7.77653353241e-07,0.00536658579072,7.77653353241e-07,7.77653353241e-07
9113433,0.00784110125746,0.00596403541853,8.53211744971e-08,8.5321174499e-08,8.53211744971e-08,8.53211744972e-08,0.0845192407781,0.00198806868696,0.0210402869522,8.53211744972e-08,8.5321174499e-08,8.53211744971e-08,8.53211744972e-08,0.0067660544588,0.00768752314337,0.853297151467,8.53211744971e-08,8.5321174499e-08,0.0108955993045,8.5321174499e-08
7938416,0.00102416974777,0.228477258348,0.00305385805347,1.82854802316e-07,1.82854802316e-07,0.21127062145,1.82854802316e-07,0.00182873087796,1.82854802316e-07,1.82854802316e-07,1.82854802316e-07,1.82854802316e-07,0.000457319860591,0.0821568455352,0.0132388705425,1.8285480232e-07,0.00522983020103,1.8285480232e-07,1.82854802316e-07,0.453260666835
8601197,0.0230649178916,0.171136755028,0.00584368657359,7.68804969555e-07,7.68804969555e-07,7.68804969555e-07,7.68804969555e-07,7.68804969555e-07,0.0995610123624,0.0257557352851,0.039747985731,0.00630496955532,0.109862998954,0.0468209914509,0.0295228796359,0.0409780736823,0.00422919613752,0.375331354942,0.0218348299403,7.68804969555e-07
374603,2.93847998307e-07,0.130703883495,0.0477212087731,0.223089694163,2.93847998307e-07,0.289822574579,2.93847998307e-07,2.93847998314e-07,0.00132260984038,2.93847998307e-07,2.93847998307e-07,2.93847998307e-07,0.0139874585674,0.14892245939,0.144426585016,2.93847998307e-07,2.93847998307e-07,2.93847998307e-07,2.93847998307e-07,2.93847998314e-07
1871371,0.131118093763,0.324121423609,3.99262163522e-07,3.99262163521e-07,3.99262163521e-07,0.010980108759,0.0199235812219,3.99262163521e-07,3.99262163521e-07,3.99262163522e-07,3.99262163521e-07,3.99262163522e-07,0.00167730034896,0.0651999105653,0.0166097052647,3.99262163521e-07,0.0213609250106,3.99262163521e-07,3.99262163522e-07,0.409004559574
107979,0.03163933084,0.0537604428316,1.46206953018e-07,0.00112593974519,1.46206953018e-07,1.46206953018e-07,1.46206953018e-07,0.248932104415,0.0822415572795,0.00907959798936,1.46206953018e-07,0.000263318722385,0.274255148678,0.112447913773,0.162392208924,1.46206953018e-07,0.0110826332457,1.46206953018e-07,1.46206953018e-07,0.0127786339007
1308553,0.095178148241,2.55923345892e-07,0.00179171934422,0.00749880995644,2.55923345839e-07,0.274810744686,2.55923345839e-07,2.55923345845e-07,0.0633668763532,0.00174053467505,2.55923345839e-07,2.55923345839e-07,2.55923345839e-07,0.216895291522,0.330934734428,0.00104954164129,0.00248271237799,2.55923345839e-07,2.55923345839e-07,0.00424858346428
1997271,0.00207214111679,0.00354502017095,0.00436883387921,0.0056045544416,1.24820258827e-07,1.24820258827e-07,0.0439618199792,0.00802606746285,0.0395806288944,0.0114336605288,0.657952673151,0.100730073694,0.00109854309794,0.000586780036747,0.00254645810034,0.00689020310753,0.00406926525803,0.0786493699073,0.0235037795574,0.00537987797571
1495758,0.0159874435694,0.0148038182752,1.66707787921e-07,1.66707787921e-07,1.66707787921e-07,1.66707787921e-07,0.0251230303475,1.66707787921e-07,0.106509772411,0.00108376732927,0.0336084567527,0.735714976361,1.66707787921e-07,0.00680184445497,0.0152039169662,1.66707787925e-07,1.66707787921e-07,0.00041693617759,0.0447445369858,1.66707787921e-07
6292728,0.104375273961,0.318414139874,0.00130246548887,1.58817886709e-07,1.58817886706e-07,1.58817886706e-07,0.0195029953053,0.0433733236772,0.0178036439176,0.0741839936981,0.0254904296341,0.0111650562533,0.013976132848,0.0394505218756,0.0179942253816,0.247676653135,1.58817886706e-07,0.0652901920426,1.58817886706e-07,1.58817886706e-07
9260120,0.126672099232,0.442035690052,3.1707580014e-07,3.1707580014e-07,3.1707580014e-07,3.17075800141e-07,0.00491499197798,0.00377351909748,0.00887843947974,0.0193419408844,0.0173760709235,0.00729306047904,0.0142687280821,0.0270151752478,0.0159175222429,0.243451116424,3.17075800141e-07,0.0690594263465,3.1707580014e-07,3.1707580014e-07
11640011,0.0322630597204,0.306813712073,5.09412730756e-05,2.5343916953e-07,2.53439169531e-07,2.53439169531e-07,2.53439169531e-07,0.021694646351,0.0434143831797,2.53439169531e-07,2.5343916953e-07,0.00299083563963,0.0564158125767,0.101375921251,0.253135295966,0.0156374501992,2.53439169531e-07,2.5343916953e-07,0.160452591669,0.00575332258751
289873,0.00218499830988,2.06112471453e-07,6.20398539075e-05,0.0281963922073,2.06112471453e-07,0.0476946320068,2.06112471453e-07,0.00311250443142,0.0710677862696,0.00158727214266,2.06112471453e-07,2.06112471453e-07,0.033823262678,0.255167445772,0.557101605204,2.06112471453e-07,2.06112471453e-07,2.06112471453e-07,2.06112471453e-07,2.06112471453e-07
8585450,0.00165156527159,2.66338537588e-07,0.0122518390676,0.00452802147754,2.66338537588e-07,0.039817877708,2.66338537588e-07,0.0127312484353,0.0470622859304,2.66338537588e-07,2.66338537588e-07,2.66338537588e-07,0.0141162088307,0.239704950168,0.61369752465,0.00117215590393,2.66338537588e-07,2.66338537588e-07,2.66338537588e-07,0.0132639255104
8604717,0.000301813547857,0.0103575869512,0.0004140901525,7.01728779035e-08,7.01728779019e-08,7.0172877902e-08,0.909601965402,7.0172877902e-08,0.00776119046884,0.00508760382077,0.0259078966943,0.0161679012415,7.0172877902e-08,7.01728779035e-08,7.01728779035e-08,7.01728779163e-08,7.01728779019e-08,0.000252692533325,0.0168906818839,0.00725594574794
8586210,0.00356057286817,0.192029273235,6.84593898899e-07,6.84593898899e-07,6.84593898899e-07,0.0239614710554,6.84593898899e-07,6.84593898899e-07,6.84593898899e-07,6.84593898899e-07,6.84593898899e-07,6.84593898899e-07,0.0617510542746,0.20127129087,0.199628265513,0.00123295361192,0.310053261405,6.84593898899e-07,6.84593898899e-07,0.00650432663344
6148917,0.0115187434434,0.0932560769243,1.31791895325e-07,1.31791895326e-07,1.31791895325e-07,1.31791895326e-07,1.31791895326e-07,1.31791895325e-07,0.0602290279557,2.64901709604e-05,0.0673853278719,0.743306421428,1.31791895325e-07,0.0105434834179,0.00939689392861,1.31791895328e-07,1.31791895326e-07,0.00282047835186,0.00151573858814,1.31791895326e-07
2001176,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,0.862733142637,8.36386142754e-07,8.36386142754e-07,0.125793312256,0.0104556631706,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,8.36386142754e-07,0.000251752228969,0.000753583914622
9549476,0.00856395828874,1.5290052292e-06,1.5290052292e-06,1.5290052292e-06,1.5290052292e-06,0.00168343475735,0.610074615455,1.5290052292e-06,0.215285465276,1.5290052292e-06,0.0585624292835,0.0415904712394,1.5290052292e-06,1.5290052292e-06,1.5290052292e-06,1.5290052292e-06,0.00535304730742,0.00764655515122,1.5290052292e-06,0.0512232041834
8409093,0.0281486208484,0.261290219184,0.00600293721699,2.91390574097e-07,2.91390574097e-07,0.147473060941,0.00183605200739,0.0969459353929,0.0415817263143,0.000437377251721,0.00110757557215,2.91390574097e-07,0.0607552260899,0.106824075855,2.91390574098e-07,0.00204002540926,0.00288505807414,2.94304479839e-05,2.91390574097e-07,0.242641222442
IA678,0.0210617562031,0.298317311956,4.43396059095e-07,0.00168534842062,0.0179136441835,0.0452711810297,0.00128629196744,4.43396059095e-07,0.140645673341,0.017204210489,0.0177362857599,0.0782155082206,0.00261648014472,0.117633417874,0.127122093539,0.073116453541,0.00288251778018,0.037290051966,4.43396059095e-07,4.43396059096e-07
7351771,3.81239944796e-07,0.0240184977621,0.0185286425571,0.000229125206823,7.66292289041e-05,0.370527483588,3.81239944796e-07,0.0979790470526,3.81239944796e-07,3.81239944796e-07,3.81239944796e-07,3.81239944796e-07,0.0631718400927,0.178649419372,0.211931666552,0.00346966473759,3.81239944796e-07,3.81239944796e-07,3.81239944796e-07,0.0314145526912
6535766,0.0231839667874,0.3046564231,0.000226193296556,5.64073058742e-07,5.64073058742e-07,0.15043884884,0.0249325932695,0.00124152480229,0.0151177220474,5.64073058743e-07,0.0025388928374,5.64073058742e-07,5.64073058742e-07,0.0687610699338,0.0469314425604,0.00248248553153,0.00028260060243,0.00817962342483,0.0184457530939,0.332578039508
IA679,0.021638481914,0.053189771413,2.66480485634e-07,0.000719763791698,2.66480485634e-07,0.113787433846,2.66480485634e-07,0.0306455223284,0.0142036763648,0.00135931695722,2.66480485634e-07,2.66480485634e-07,0.0972123476398,0.203458117262,0.380587696063,0.00357110498798,0.00485021131903,2.66480485634e-07,2.66480485634e-07,0.0747746907494
9590389,0.589423184671,0.199603597042,1.40071716719e-06,1.40071716719e-06,1.40071716719e-06,1.40071716719e-06,1.40071716719e-06,0.00294290676827,0.0170901501569,1.40071716719e-06,1.40071716719e-06,0.0420229157329,0.0009819027342,0.0376806925146,0.0451044935007,0.0501470753026,0.00448369565217,1.40071716719e-06,1.40071716719e-06,0.0105067794711
9731471,0.00114536068633,0.0344839752584,0.00316241208806,0.0248663942057,3.18146908789e-08,0.739866575549,3.18146908789e-08,0.00160349223499,0.00123126035171,3.18146908789e-08,3.18146908796e-08,3.18146908789e-08,0.00682110153913,0.133640822321,0.0529396774372,3.18146908789e-08,3.18146908796e-08,3.18146908789e-08,3.18146908789e-08,0.000238641996283
8637455,0.00182365165335,0.00781605683463,0.00285937600567,0.000107308440932,1.11340367874e-05,0.0668153547615,0.00024417201606,0.555015125275,0.00147594419221,0.052233835487,3.699015544e-08,3.699015544e-08,0.0387028366271,0.161295609786,0.11151055958,8.88133632115e-05,3.69901554408e-08,3.699015544e-08,3.699015544e-08,3.69901554408e-08
