,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
9724001,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.00501049935087,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.000131132971447,4.35657712448e-07,0.0230467286462,4.35657712448e-07,0.0612974757992,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.0511902168704,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.000348961827671,4.35657712448e-07,0.0569408986747,4.35657712448e-07,4.35657712448e-07,0.382507907187,4.35657712448e-07,4.35657712448e-07,0.0129394697174,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.123814357536,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.0246150964111,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.126907527294,0.0840823741603,4.35657712448e-07,0.0424770626214,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07,0.00431344701095,4.35657712448e-07,0.000348961827671,4.35657712448e-07,4.35657712448e-07,4.35657712448e-07
8630146,4.3410691185e-07,0.00173686175431,4.3410691185e-07,0.00130275484246,0.00112911207772,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.114474426762,0.0359444864081,4.3410691185e-07,0.0717583066358,4.3410691185e-07,0.0166267288308,0.0484901761606,8.72554892819e-05,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.000781826548242,0.0245274746265,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.217314354179,0.0872125126976,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.0026484862692,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.0343817015255,4.3410691185e-07,0.00156321898957,0.00295236110749,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.0224871721408,0.00204073659261,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.0107228748296,4.3410691185e-07,0.00160662968076,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.120942619748,0.000564773092317,4.3410691185e-07,0.00130275484246,4.3410691185e-07,4.3410691185e-07,0.00308259318105,4.3410691185e-07,4.3410691185e-07,0.151373514269,0.00607793087282,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,4.3410691185e-07,0.0128934093889,4.3410691185e-07,4.3410691185e-07,4.38447980969e-05,4.3410691185e-07,0.00390739631356
100072567,2.09346044825e-07,2.09346044825e-07,0.0183807920817,2.09346044825e-07,0.00337068066773,2.09346044825e-07,0.000670116689485,0.00129815482396,2.09346044825e-07,2.09346044825e-07,6.30131594924e-05,2.09346044825e-07,4.20785550099e-05,0.00175871612258,0.0662372979287,2.09346044825e-07,0.0485684917455,2.09346044825e-07,2.09346044825e-07,0.00441741089186,2.09346044825e-07,2.09346044825e-07,2.11439505273e-05,0.00138189324189,2.09346044825e-07,2.09346044825e-07,4.20785550099e-05,2.09346044825e-07,0.00203086598085,0.0134611600283,0.0486522301634,0.00558974874288,0.0173759310665,0.00736919012389,0.00255423109291,2.09346044825e-07,0.0386036200118,2.09346044825e-07,2.09346044825e-07,0.190714456182,0.0117235878563,2.09346044825e-07,0.00483610298151,2.09346044825e-07,2.09346044825e-07,0.00171684691361,2.09346044825e-07,0.122551383987,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07,0.00020955539087,8.39477639749e-05,2.09346044825e-07,2.09346044825e-07,0.00416619563807,0.037787170437,0.0435651212742,2.09346044825e-07,2.09346044825e-07,0.0146544324838,0.0100488194977,0.000649182085003,0.115538291485,0.0833408697909,2.09346044825e-07,0.0373684783473,2.09346044825e-07,0.00150750086879,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07,0.0190925686341,0.0185482689176,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07,2.09346044825e-07
7687801,3.68367542399e-07,3.68367542399e-07,0.179321688007,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.0157664991822,3.68367542399e-07,0.0458989641505,0.0008844504693,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.00338934975761,3.68367542399e-07,0.00401557457969,3.72051217823e-05,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.231924573062,3.68367542399e-07,0.00327883949489,0.00346302326609,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.00394190107121,0.0025421044101,3.68367542399e-07,0.00353669677457,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.00688884141041,3.68367542399e-07,0.164476476049,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.00346302326609,3.68367542399e-07,0.00821496456304,3.68367542399e-07,0.00261577791858,3.68367542399e-07,0.0690324458131,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.0163190504958,3.68367542399e-07,3.68367542399e-07,0.169228417346,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,0.0465620257268,0.0151771111144,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07,3.68367542399e-07
6512780,2.73240468006e-07,2.73240468006e-07,0.00382563979256,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.172879517348,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.03186011181,2.73240468006e-07,0.0502765193536,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.00199492865691,2.73240468006e-07,2.73240468006e-07,0.0198102071709,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.0127879271432,0.067763909306,2.73240468006e-07,0.0704143418457,0.0345378683965,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.0224606397106,0.00909918082508,0.0593207788446,0.0845135499948,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.147768718338,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.00185830842291,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.00819748728066,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.00786959871905,0.0630641732563,0.0390190120718,2.73240468006e-07,2.73240468012e-07,2.73240468006e-07,0.00349775123095,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,0.0871639825345,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07,2.73240468006e-07
1285988,0.00411590936191,3.86569684475e-05,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.005000596202,0.264983133253,0.00448132349151,0.00307736394093,1.92323226107e-07,0.0531967966643,0.0390802718681,1.92323226107e-07,0.0894112601402,0.00101950542159,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.00900091930502,0.000904111485928,1.92323226107e-07,0.00655841433347,1.92323226107e-07,1.92323226107e-07,0.0203095250001,0.00100027309898,1.92323226111e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.00098104077637,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.0098663738225,1.92323226107e-07,0.0152514241535,1.92323226107e-07,0.00353893968359,0.0168669392528,0.0218481108089,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.00736617188311,1.92323226107e-07,1.92323226107e-07,1.92323226107e-07,0.00923170717635,0.00623146484908,1.92323226107e-07,1.92323226107e-07,0.000711788259821,0.00467364671762,0.00361586897403,1.92323226107e-07,0.0118280707288,1.92323226107e-07,1.92323226107e-07,0.0294256459176,1.92323226107e-07,1.92323226107e-07,0.00153877813208,1.92323226107e-07,1.92323226107e-07,0.340585393436,0.00998176775817,1.92323226107e-07,0.000634858969378,1.92323226107e-07,1.92323226107e-07,0.00363510129664
200766,2.65937642941e-07,2.65937642941e-07,0.00210117331688,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.00204798578829,2.65937642941e-07,0.0061168317253,2.65937642941e-07,0.00574451902518,2.65937642941e-07,2.65937642941e-07,0.0395185996787,2.65937642941e-07,0.0776540576766,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.00864323933324,0.00117039156659,0.0130578042061,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.000213016051996,0.00353723658876,2.65937642941e-07,0.0774413075622,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.000319391109173,2.65937642941e-07,2.65937642941e-07,0.0640114565937,2.65937642941e-07,2.65937642941e-07,0.0553684831981,2.65937642941e-07,0.00489351856777,0.00420208069612,2.65937642941e-07,0.0906584084164,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.0383750678141,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.0113823970555,0.0725214611678,0.0120472411629,2.65937642941e-07,2.65937642941e-07,0.172274671035,2.65937642941e-07,0.130761804972,0.0500231365749,2.65937642941e-07,0.0519378876041,2.65937642941e-07,0.00191501696682,2.65937642941e-07,2.65937642941e-07,2.65937642947e-07,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07,0.00204798578829,2.65937642941e-07,2.65937642941e-07,2.65937642941e-07
5062723,4.56208542049e-07,4.56208542048e-07,4.56208542049e-07,4.56208542048e-07,4.56208542049e-07,4.56208542049e-07,4.56208542048e-07,4.56208542048e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,0.0141885418663,4.56208542049e-07,0.0898735389921,4.56208542049e-07,4.56208542049e-07,0.00342202027391,4.56208542049e-07,4.56208542049e-07,0.00355888283652,4.56208542048e-07,4.56208542048e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,0.0116337740308,0.0544717561292,0.000365423042181,0.00264646575242,4.56208542048e-07,4.56208542049e-07,4.56208542049e-07,0.00629613408881,4.56208542048e-07,4.56208542049e-07,0.0628203724487,0.00159718610571,4.56208542049e-07,0.0405573955967,4.56208542049e-07,4.56208542049e-07,0.00415195394119,4.56208542049e-07,0.211407494594,4.56208542048e-07,4.56208542049e-07,4.56208542048e-07,4.56208542049e-07,4.56208542048e-07,4.56208542049e-07,0.0807949890054,4.56208542048e-07,0.00292019087765,0.0349460305295,0.0590794624039,4.56208542049e-07,4.56208542049e-07,0.13161662059,0.0138691958868,4.56208542048e-07,0.0737693774578,0.0852658327175,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542048e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,0.0107213569467,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07,4.56208542049e-07
1502048,0.0795111328168,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,9.07763923282e-08,0.017102363091,0.130972269628,9.07763923282e-08,0.00142528013595,0.001661298756,9.07763923283e-08,0.0252450054829,9.07763923282e-08,0.026379710387,9.07763923282e-08,9.07763923282e-08,9.07763923283e-08,9.07763923283e-08,9.07763923282e-08,0.011565003159,9.16841562516e-06,9.07763923283e-08,9.07763923303e-08,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,0.00254182976158,9.07763923303e-08,9.07763923283e-08,9.07763923282e-08,9.07763923283e-08,9.07763923283e-08,0.00204255960378,9.07763923282e-08,0.000435817459568,9.07763923282e-08,9.07763923283e-08,9.07763923283e-08,9.07763923303e-08,9.07763923283e-08,9.07763923303e-08,9.07763923282e-08,0.00551021779072,9.07763923282e-08,9.07763923283e-08,9.07763923282e-08,0.000599214965759,9.07763923283e-08,0.00518342277834,9.07763923283e-08,9.07763923283e-08,9.16841562516e-06,9.07763923283e-08,9.07763923283e-08,9.07763923282e-08,0.00440274580432,9.07763923282e-08,9.07763923303e-08,9.07763923283e-08,9.07763923283e-08,9.07763923283e-08,0.00119833915513,9.07763923283e-08,9.07763923303e-08,9.07763923283e-08,9.07763923303e-08,9.07763923283e-08,0.67879871969,9.07763923283e-08,9.07763923283e-08,0.00200624904685,0.00339512784947,9.07763923283e-08,9.07763923283e-08,9.07763923303e-08,9.07763923283e-08,9.07763923282e-08
1235171,3.69360784227e-07,3.69360784227e-07,3.69360784226e-07,3.69360784227e-07,3.69360784227e-07,3.69360784226e-07,3.69360784226e-07,3.69360784227e-07,3.69360784226e-07,0.170829732066,3.69360784227e-07,3.69360784235e-07,3.69360784227e-07,0.000369730145011,3.69360784227e-07,3.69360784226e-07,0.0483866320945,3.69360784227e-07,3.69360784227e-07,3.69360784226e-07,3.69360784227e-07,3.69360784227e-07,0.0148117368083,3.69360784226e-07,3.69360784227e-07,3.69360784227e-07,3.69360784227e-07,3.69360784227e-07,3.69360784227e-07,0.0232331626887,0.0370472560187,0.0286997022952,3.69360784227e-07,3.69360784227e-07,0.0330950956275,3.69360784226e-07,0.00916051680961,3.69360784226e-07,3.69360784226e-07,0.00439576269308,3.69360784227e-07,0.06511867562,3.69360784226e-07,3.69360784227e-07,0.00299219171302,3.69360784226e-07,3.69360784226e-07,0.0179143673958,3.69360784226e-07,3.69360784226e-07,3.69360784226e-07,0.00354623288936,3.69360784226e-07,3.69360784226e-07,3.69360784227e-07,3.69360784227e-07,0.0151810975925,0.00140394034085,3.69360784227e-07,3.69360784227e-07,0.00483899563416,3.69360784227e-07,3.69360784227e-07,3.69360784226e-07,3.69360784227e-07,0.00938213328015,3.69360784227e-07,0.113431066197,3.69360784227e-07,3.69360784227e-07,0.00062828269397,0.00125619602716,0.254748502242,0.117457098745,0.0181359838663,3.73054392069e-05,3.69360784226e-07,0.00254895877195,0.001330068184,3.69360784226e-07
8883812,2.00880660817e-07,2.00880660817e-07,0.0100241458554,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.000542578664867,0.00233041654614,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.0131980602963,2.00880660817e-07,0.119142520811,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,8.05531449876e-05,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.0198472101694,0.0362591601581,0.00168759843152,2.00880660817e-07,0.0420244351236,2.00880660817e-07,2.00880660817e-07,0.0141823755343,2.00880660821e-07,0.066953725131,0.142163444541,2.00880660817e-07,2.00880660817e-07,0.0761138832642,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.130833775271,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.0134993812876,0.0052230980619,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.0125753302478,0.00208935975316,0.138226183589,2.00880660817e-07,2.00880660821e-07,0.00114522064732,2.00880660817e-07,0.0463835454633,0.0570703966188,2.00880660817e-07,2.00880660821e-07,2.00880660817e-07,0.0122740092566,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,0.0190637755922,0.017054968984,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07,2.00880660817e-07
6072401,1.44883861097e-07,0.000550703556029,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.0121414124438,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.0292521964393,1.44883861097e-07,0.00339042723353,0.000130540358848,1.44883861097e-07,0.0133004833326,1.44883861097e-07,0.0388000428856,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.000970866753211,1.44883861097e-07,1.44883861097e-07,1.448838611e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.0500864956651,0.0565772926422,1.44883861097e-07,1.44883861097e-07,1.448838611e-07,1.44883861097e-07,1.44883861097e-07,0.00420177685567,1.448838611e-07,1.44883861097e-07,0.0187336281237,1.44883861097e-07,1.44883861097e-07,1.448838611e-07,1.44883861097e-07,0.00769347790811,0.000565191942139,1.44883861097e-07,0.117529933006,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.448838611e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.0410602311187,0.00412933492512,0.129946479902,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.00662133733599,0.0368296223747,1.44883861097e-07,0.159328926932,0.000289912606055,1.448838611e-07,1.44883861097e-07,1.44883861097e-07,0.256024415828,1.44883861097e-07,0.00124614608929,0.0104897364273,1.44883861097e-07,1.44883861097e-07,1.44883861097e-07,0.000101563586629
372699,3.49030393567e-07,3.49030393566e-07,3.49030393567e-07,3.49030393567e-07,3.49030393567e-07,3.49030393567e-07,3.49030393567e-07,3.49030393566e-07,3.49030393567e-07,0.0129842796711,3.49030393567e-07,0.000419185502674,3.49030393567e-07,3.49030393566e-07,0.0216053303922,3.49030393567e-07,0.0476779007916,3.49030393567e-07,3.49030393567e-07,3.49030393566e-07,3.49030393567e-07,3.49030393567e-07,3.49030393567e-07,0.00523580493389,3.49030393567e-07,3.49030393567e-07,0.000628603738814,3.49030393567e-07,0.00237375570665,0.0232457732419,0.0233853853994,0.00205962835244,3.49030393567e-07,0.00300201041507,0.00987790916833,3.52520697502e-05,3.49030393566e-07,3.49030393574e-07,3.49030393566e-07,0.0230712580452,0.00157098580144,3.49030393567e-07,0.0441526938166,3.49030393567e-07,3.49030393567e-07,3.49030393566e-07,3.49030393566e-07,0.0323903695534,3.49030393567e-07,3.49030393566e-07,3.49030393566e-07,0.002897301297,0.509061178047,3.49030393567e-07,3.49030393566e-07,3.49030393566e-07,3.49030393567e-07,3.49030393566e-07,0.0616391165343,3.49030393566e-07,3.49030393567e-07,3.49030393566e-07,0.0125654431988,3.52520697502e-05,0.0431754087146,0.0240485431471,3.49030393566e-07,0.0790906362126,3.49030393567e-07,3.49030393567e-07,3.52520697502e-05,3.49030393567e-07,3.49030393567e-07,3.49030393566e-07,3.49030393566e-07,3.49030393566e-07,0.0114136429,3.49030393567e-07,3.49030393567e-07,0.00230394962793
1350912,2.74064207763e-07,2.7680484984e-05,2.74064207762e-07,2.74064207762e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,0.0013980015238,2.74064207763e-07,2.74064207762e-07,2.74064207763e-07,2.74064207762e-07,2.74064207762e-07,2.74064207763e-07,2.74064207762e-07,2.74064207762e-07,2.74064207762e-07,2.74064207762e-07,2.74064207763e-07,2.74064207762e-07,2.74064207763e-07,2.74064207763e-07,0.00257647761718,0.0167730035793,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,0.00106912447448,2.74064207763e-07,0.10400764091,2.74064207762e-07,2.74064207763e-07,2.74064207762e-07,2.74064207762e-07,2.74064207763e-07,0.0225557583631,2.74064207762e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,0.00479639770005,0.114010984493,2.74064207762e-07,0.0749294284665,2.74064207762e-07,2.74064207763e-07,0.00186391067699,2.74064207769e-07,0.00320682529503,2.74064207763e-07,0.00389198581444,2.74064207763e-07,0.0871252857119,0.0131827624576,0.120752964004,2.74064207762e-07,2.74064207763e-07,0.0596092392526,0.00350829592357,2.74064207763e-07,0.0542649872012,2.74064207762e-07,2.74064207763e-07,0.178635324684,2.74064207763e-07,0.00137059510302,2.74064207763e-07,2.74064207763e-07,2.74064207763e-07,0.000877279529048,0.00101431163293,2.74064207762e-07,0.0596914585149,2.74064207763e-07,2.74064207763e-07,0.0688452030542
1235181,1.18659433188e-07,1.18659433188e-07,0.00274115156607,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,0.00659758314466,0.141762543489,0.000451024505546,0.0286563717742,1.18659433188e-07,0.01852285618,0.048674218153,1.18659433188e-07,0.0118897938648,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,0.00327511901541,1.18659433188e-07,9.50462059833e-05,1.1865943319e-07,1.18659433188e-07,1.18659433188e-07,0.0123644315976,0.0716348184748,0.0107506633062,1.18659433188e-07,1.18659433188e-07,0.00365482920161,1.18659433188e-07,1.18659433188e-07,0.0204688708843,1.18659433188e-07,1.18659433188e-07,0.00539912286947,1.18659433188e-07,0.0100149748205,1.18659433188e-07,0.0127085439538,0.00842493841575,0.00220718411672,0.00103245572817,0.027754560082,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,0.00154269129087,1.18659433188e-07,1.18659433188e-07,0.00161388695078,1.18659433188e-07,0.0415665181051,1.18659433188e-07,0.00169694855402,1.18659433188e-07,1.1865943319e-07,1.18659433188e-07,0.0184397945768,0.00688236578432,0.000379828845634,0.121507378244,1.18659433188e-07,1.18659433188e-07,0.000747673088515,1.18659433188e-07,0.353439106352,1.1865943319e-07,0.000973126011572,0.00212412251349,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07,1.18659433188e-07
8617343,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075223e-08,2.06889075181e-08,2.06889075186e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,0.00554464790376,2.06889075181e-08,0.0570352009348,0.000637239040465,0.00092895263647,0.000542070065882,2.06889075181e-08,2.06889075181e-08,0.000792405846851,0.0563255714069,2.06889075181e-08,2.06889075181e-08,0.0129161056525,2.06889075181e-08,2.06889075181e-08,0.0147781073291,0.0581068863442,2.06889075181e-08,0.00184960902103,2.06889075181e-08,0.000256563142132,2.06889075181e-08,2.06889075181e-08,0.475218019707,0.00834385709096,2.06889075181e-08,8.27763189799e-05,2.06889075181e-08,0.01412020007,2.06889075181e-08,0.00041379883927,0.00101377715729,2.06889075181e-08,0.119981202059,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075186e-08,0.000895850384441,2.06889075181e-08,0.00950036702122,2.06889075181e-08,0.00619841738133,0.00545775449218,0.0314037134106,0.00109860167812,2.06889075186e-08,2.06889075181e-08,0.00116273729142,2.06889075186e-08,0.0182062593048,0.0260328730189,2.06889075181e-08,0.029591365112,4.15847041114e-06,2.06889075186e-08,2.06889075181e-08,2.06889075181e-08,2.06889075186e-08,2.06889075186e-08,0.0086169506702,0.03294296813,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08,2.06889075181e-08
536436,2.73659206717e-07,2.73659206717e-07,0.00675965606511,2.73659206717e-07,2.73659206716e-07,2.73659206717e-07,2.73659206716e-07,0.00344837966384,2.73659206716e-07,2.73659206716e-07,2.73659206717e-07,2.73659206716e-07,2.73659206717e-07,2.73659206717e-07,0.0176786584131,2.73659206717e-07,0.0241096497709,2.73659206716e-07,2.73659206717e-07,0.00760799960593,2.73659206716e-07,2.73659206716e-07,0.00432408912533,0.00487140753876,2.73659206716e-07,2.73659206716e-07,2.73659206717e-07,2.73659206717e-07,2.73659206717e-07,0.0110561056106,0.077117438112,2.73659206717e-07,0.0212909599418,2.73659206716e-07,0.0128348904542,2.73659206717e-07,2.73659206723e-07,2.73659206723e-07,2.73659206717e-07,0.0548415786852,0.0147231389806,2.73659206717e-07,0.130563081184,2.73659206717e-07,0.00385886847391,0.00955097997362,2.73659206717e-07,0.0562919724808,2.73659206717e-07,0.000164469183237,2.73659206717e-07,0.00150539929615,0.0207162756077,0.000930714962043,0.00254530428167,2.73659206717e-07,2.73659206716e-07,2.73659206717e-07,0.0962462166615,0.00643126501705,2.73659206717e-07,2.73659206717e-07,0.161103448653,2.73659206717e-07,0.070029664658,0.100816325414,2.73659206717e-07,0.0678677569249,2.73659206717e-07,2.73659206717e-07,2.73659206716e-07,2.73659206716e-07,2.73659206716e-07,2.73659206717e-07,0.00878473419481,2.73659206716e-07,2.73659206716e-07,2.73659206717e-07,2.73659206717e-07,0.00191588810622
11565194,2.7700984493e-07,2.7700984493e-07,0.0101665383188,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,0.000942110482607,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,0.000637399653184,0.0239062266273,2.7700984493e-07,2.77009844936e-07,2.7700984493e-07,0.000997512451593,0.00631610147425,2.7700984493e-07,0.0017731400174,0.00573438079989,0.00614989556729,2.77009844936e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,0.0199726868293,0.0821059950471,2.7700984493e-07,0.0227981872476,2.7700984493e-07,0.0156236322639,2.7700984493e-07,2.77009844936e-07,0.00639920442773,2.7700984493e-07,0.0799730192411,0.00243796364523,2.7700984493e-07,0.0712749101103,2.7700984493e-07,0.00260416955219,0.0116346904969,2.7700984493e-07,0.0793358965978,0.000194183901296,0.00160693411044,2.7700984493e-07,2.7700984493e-07,0.00988952847384,2.7700984493e-07,0.00238256167624,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,0.16911478734,0.00548507193946,2.7700984493e-07,2.7700984493e-07,0.0183660297287,2.7700984493e-07,0.0641834580801,0.144682519017,2.7700984493e-07,0.120915074322,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,0.00565127784641,0.00673161624164,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07,2.7700984493e-07
